Id,price,discountedPrice,myntraRating,brandName,age,gender,color,season,usage,articleType,isEMIEnabled,isReturnable,isExchangeable
24339,1099.0,1099.0,0,ADIDAS,Adults-Men,Men,Blue,Fall,Casual,Tshirts,True,True,True
38766,899.0,404.0,0,Gini and Jony,Kids-Girls,Girls,Pink,Summer,Casual,Shorts,False,True,True
59751,1400.0,700.0,0,Avirate,Adults-Women,Women,Pink,Summer,Casual,Briefs,False,True,True
4029,399.0,399.0,1,Myntra,Adults-Men,Men,Black,Summer,Casual,Tshirts,True,True,True
58683,699.0,699.0,0,Alayna,Adults-Women,Women,Green,Summer,Ethnic,Kurtas,False,True,True
48411,1299.0,1299.0,1,French Connection,Adults-Men,Men,White,Summer,Casual,Tshirts,True,True,True
13789,1399.0,1119.0,1,Proline,Adults-Men,Men,Grey,Fall,Casual,Sweaters,True,True,True
34997,1790.0,1790.0,0,Fabindia,Adults-Women,Women,Pink,Summer,Ethnic,Sarees,True,True,True
34399,399.0,399.0,1,Myntra,Adults-Men,Men,Black,Summer,Casual,Tshirts,True,True,True
17927,2995.0,2995.0,1,Nike,Adults-Men,Men,Black,Fall,Sports,Track Pants,True,True,True
30739,1290.0,1290.0,0,Fabindia,Adults-Men,Men,Blue,Summer,Ethnic,Nehru Jackets,False,True,True
9504,1199.0,1199.0,1,John Miller,Adults-Men,Men,Pink,Fall,Formal,Shirts,True,True,True
42319,1299.0,1299.0,1,Prafful,Adults-Women,Women,Navy Blue,Summer,Ethnic,Sarees,True,True,True
12469,1399.0,1399.0,1,Basics,Adults-Men,Men,Blue,Fall,Casual,Shirts,True,True,True
19081,1699.0,1699.0,0,W,Adults-Women,Women,Red,Fall,Ethnic,Kurtas,False,True,True
33980,450.0,450.0,0,Femella,Adults-Women,Women,Black,Summer,Casual,Stockings,False,True,True
24937,799.0,799.0,0,United Colors of Benetton,Kids-Boys,Boys,Navy Blue,Summer,Casual,Tshirts,True,True,True
12831,425.0,425.0,1,Ant,Kids-Girls,Women,Pink,Fall,Casual,Tops,False,True,True
6128,1699.0,1699.0,1,Puma,Adults-Men,Men,Black,Summer,Casual,Tshirts,True,True,True
26238,599.0,479.0,1,Proline,Adults-Men,Men,Blue,Summer,Casual,Tshirts,True,True,True
54618,119.0,119.0,0,Jockey,Adults-Men,Men,Grey,Summer,Casual,Briefs,False,True,True
9160,1364.0,545.0,1,LOCOMOTIVE,Adults-Men,Men,Grey,Fall,Casual,Jeans,True,True,True
2588,499.0,499.0,1,Quechua,Adults-Men,Men,Black,Summer,Casual,Tshirts,True,True,True
48247,399.0,319.0,1,Avengers,Kids-Boys,Boys,Blue,Summer,Casual,Tshirts,True,True,True
37944,1399.0,799.0,1,Mineral,Adults-Women,Women,Green,Summer,Casual,Tops,False,True,True
37178,1299.0,1299.0,1,United Colors of Benetton,Adults-Women,Women,Pink,Summer,Casual,Tops,False,True,True
10568,2099.0,2099.0,0,Puma,Adults-Men,Men,Navy Blue,Fall,Casual,Sweaters,True,True,True
15826,185.0,185.0,0,Facit,Adults-Men,Men,Black,Summer,Casual,Innerwear Vests,False,True,True
32638,1995.0,1995.0,0,Nike,Adults-Men,Men,Blue,Summer,Sports,Tshirts,True,True,True
1903,999.0,999.0,0,FIFA,Adults-Men,Men,Yellow,Winter,Sports,Tshirts,True,True,True
36298,1299.0,1299.0,0,W,Adults-Women,Women,White,Summer,Ethnic,Kurtas,False,True,True
29042,1799.0,1799.0,0,ADIDAS,Adults-Men,Men,Black,Fall,Sports,Track Pants,True,True,True
30953,730.0,730.0,1,Fabindia,Adults-Women,Women,Turquoise Blue,Summer,Ethnic,Tops,False,True,True
8280,649.0,649.0,1,Mr. Men Little Miss,Adults-Men,Men,Green,Fall,Casual,Tshirts,True,True,True
48075,1499.0,1499.0,1,French Connection,Adults-Men,Men,Turquoise Blue,Summer,Casual,Tshirts,True,True,True
18705,195.0,195.0,0,Hanes,Adults-Men,Men,White,Summer,Casual,Briefs,False,True,True
25012,2299.0,2299.0,0,United Colors of Benetton,Adults-Women,Women,Peach,Summer,Casual,Tops,False,True,True
57432,549.0,549.0,0,Angry Birds,Adults-Women,Women,Yellow,Summer,Casual,Tshirts,True,True,True
52140,590.0,590.0,0,Femella,Adults-Women,Women,Charcoal,Summer,Casual,Tshirts,True,True,True
15687,909.0,454.0,0,HIGHLANDER,Adults-Men,Men,Beige,Fall,Casual,Trousers,True,True,True
14755,1699.0,1699.0,0,Arrow,Adults-Men,Men,Red,Fall,Formal,Shirts,True,True,True
6587,499.0,499.0,1,Inkfruit,Adults-Men,Men,Black,Winter,Casual,Tshirts,True,True,True
50617,155.0,155.0,0,Chromozome,Adults-Men,Men,Grey,Summer,Casual,Briefs,False,True,True
16002,1895.0,1895.0,1,Turtle,Adults-Men,Men,Grey,Fall,Casual,Sweaters,True,True,True
7455,625.0,500.0,0,Proline,Adults-Men,Men,Pink,Summer,Casual,Tshirts,True,True,True
13570,189.0,189.0,0,Hanes,Adults-Men,Men,Black,Summer,Casual,Innerwear Vests,False,True,True
18198,909.0,454.0,0,HIGHLANDER,Adults-Men,Men,Blue,Fall,Casual,Trousers,True,True,True
2127,1249.0,1249.0,0,Basics,Adults-Men,Men,Red,Spring,Casual,Shirts,True,True,True
31620,1149.0,1149.0,1,Indigo Nation,Adults-Men,Men,Grey,Summer,Formal,Shirts,True,True,True
16230,3299.0,3299.0,0,Puma,Adults-Men,Men,Grey,Fall,Sports,Tracksuits,True,True,True
43032,1549.0,1549.0,1,SCULLERS,Adults-Men,Men,White,Summer,Casual,Shirts,True,True,True
2315,995.0,995.0,0,Nike,Adults-Women,Women,Pink,Fall,Sports,Tshirts,True,True,True
41765,1400.0,1400.0,1,Remanika,Adults-Women,Women,Blue,Summer,Casual,Tunics,False,True,True
11015,1295.0,1295.0,1,Wrangler,Adults-Women,Women,Purple,Fall,Casual,Tunics,False,True,True
52372,701.0,701.0,1,Red Rose,Adults-Women,Women,Green,Winter,Casual,Nightdress,False,True,True
5130,1195.0,1195.0,1,Wrangler,Adults-Women,Women,Black,Summer,Casual,Tops,False,True,True
58648,499.0,499.0,0,Alayna,Adults-Women,Women,Pink,Summer,Ethnic,Kurtas,False,True,True
7203,699.0,699.0,1,Jealous 21,Adults-Women,Women,Blue,Fall,Casual,Tops,False,True,True
51193,425.0,425.0,1,Enamor,Adults-Women,Women,Black,Summer,Casual,Bra,False,True,True
22461,399.0,399.0,0,Myntra,Adults-Women,Women,Pink,Fall,Casual,Leggings,False,True,True
50041,745.0,745.0,0,Hanes,Adults-Women,Women,Black,Winter,Casual,Bra,False,True,True
34504,1395.0,1395.0,1,Van Heusen Woman,Adults-Women,Women,Beige,Summer,Formal,Trousers,True,True,True
42584,1399.0,1399.0,1,United Colors of Benetton,Adults-Men,Men,White,Summer,Casual,Tshirts,True,True,True
13326,899.0,404.0,1,Gini and Jony,Kids-Boys,Men,Brown,Fall,Casual,Shirts,True,True,True
24796,1699.0,1699.0,0,Vishudh,Adults-Women,Women,Red,Summer,Ethnic,Kurta Sets,False,True,True
33721,395.0,395.0,1,Pieces,Adults-Women,Women,Peach,Fall,Casual,Leggings,False,True,True
41301,599.0,299.0,1,Gini and Jony,Kids-Girls,Girls,Pink,Summer,Casual,Tshirts,True,True,True
11471,1599.0,1599.0,1,United Colors of Benetton,Adults-Women,Women,Brown,Fall,Casual,Tops,False,True,True
14103,1099.0,549.0,1,Flying Machine,Adults-Women,Women,Cream,Fall,Casual,Tshirts,True,True,True
20336,1095.0,1095.0,1,Nike,Adults-Men,Men,Black,Fall,Sports,Tshirts,True,True,True
36253,1199.0,1199.0,0,SDL by Sweet Dreams,Adults-Men,Men,Navy Blue,Summer,Casual,Night suits,False,True,True
57056,3400.0,3400.0,0,Elle,Adults-Women,Women,Cream,Summer,Casual,Dresses,True,True,True
10791,1795.0,1795.0,1,Wrangler,Adults-Men,Men,Black,Fall,Casual,Shirts,True,True,True
20104,799.0,799.0,0,DIVA,Adults-Women,Women,Blue,Fall,Ethnic,Kurtas,False,True,True
5766,1399.0,1399.0,0,Jealous 21,Adults-Women,Women,Black,Summer,Casual,Jeans,True,True,True
52524,3499.0,3499.0,1,Pepe Jeans,Adults-Women,Women,Black,Summer,Casual,Jeggings,False,True,True
8845,1999.0,1999.0,1,SCULLERS,Adults-Men,Men,Grey,Summer,Casual,Trousers,True,True,True
16466,1039.0,415.0,1,LOCOMOTIVE,Adults-Men,Men,Blue,Fall,Casual,Shirts,True,True,True
7031,699.0,699.0,1,s.Oliver,Adults-Men,Men,White,Summer,Casual,Tshirts,True,True,True
13928,599.0,599.0,1,United Colors of Benetton,Adults-Women,Women,Pink,Summer,Casual,Tops,False,True,True
9997,399.0,199.0,1,Palm Tree,Kids-Girls,Women,Blue,Summer,Casual,Tops,False,True,True
31244,899.0,899.0,1,Puma,Adults-Men,Men,Green,Summer,Casual,Tshirts,True,True,True
43664,1495.0,1495.0,0,ONLY,Adults-Women,Women,Pink,Summer,Casual,Tunics,False,True,True
26809,1999.0,1999.0,0,Arrow,Adults-Men,Men,Charcoal,Summer,Formal,Trousers,True,True,True
47002,399.0,399.0,1,Shree,Adults-Women,Women,Rust,Summer,Ethnic,Kurtas,False,True,True
6325,1399.0,1399.0,0,United Colors of Benetton,Adults-Men,Men,White,Summer,Casual,Shirts,True,True,True
12200,799.0,799.0,1,Basics,Adults-Men,Men,Red,Fall,Casual,Tshirts,True,True,True
29841,1399.0,1399.0,1,Basics,Adults-Men,Men,Navy Blue,Summer,Casual,Shirts,True,True,True
28993,799.0,799.0,1,Status Quo,Adults-Men,Men,White,Summer,Casual,Tshirts,True,True,True
50889,1299.0,1299.0,0,Prafful,Adults-Women,Women,Multi,Fall,Ethnic,Sarees,True,True,True
2785,399.0,399.0,1,Ediots,Adults-Men,Men,Black,Summer,Casual,Tshirts,True,True,True
57290,2699.0,2699.0,1,French Connection,Adults-Men,Men,Grey,Summer,Casual,Shirts,True,True,True
15819,145.0,145.0,0,Facit,Adults-Men,Men,Black,Summer,Casual,Innerwear Vests,False,True,True
44687,2699.0,1349.0,0,Wills Lifestyle,Adults-Women,Women,Peach,Summer,Casual,Dresses,True,True,True
53630,845.0,507.0,0,Amante,Adults-Women,Women,Pink,Winter,Casual,Bra,False,True,True
24550,499.0,499.0,0,Mother Earth,Adults-Women,Women,Black,Fall,Ethnic,Tops,False,True,True
32435,1199.0,1199.0,0,ADIDAS,Adults-Men,Men,Blue,Summer,Casual,Tshirts,True,True,True
53402,499.0,499.0,0,Alma,Adults-Women,Women,Black,Fall,Ethnic,Kurtas,False,True,True
38933,349.0,174.0,1,Gini and Jony,Kids-Girls,Girls,Pink,Summer,Casual,Leggings,False,True,True
5792,999.0,999.0,1,Jealous 21,Adults-Women,Women,White,Spring,Casual,Tops,False,True,True
21022,909.0,909.0,0,Black coffee,Adults-Men,Men,Blue,Fall,Formal,Shirts,True,True,True
16492,454.0,227.0,1,LOCOMOTIVE,Adults-Men,Men,Blue,Fall,Casual,Tshirts,True,True,True
51355,2149.0,2149.0,0,SPYKAR,Adults-Women,Women,Blue,Summer,Casual,Jeans,True,True,True
17540,519.0,519.0,1,Mark Taylor,Adults-Men,Men,Black,Fall,Formal,Shirts,True,True,True
9963,995.0,995.0,1,Nike,Adults-Men,Men,Black,Fall,Sports,Tshirts,True,True,True
3465,299.0,299.0,0,ADIDAS,Adults-Unisex,Unisex,Black,Fall,Sports,Swimwear,False,True,True
12032,519.0,519.0,1,Mark Taylor,Adults-Men,Men,Green,Fall,Formal,Shirts,True,True,True
43690,499.0,499.0,0,Doodle,Kids-Boys,Boys,Red,Summer,Casual,Tshirts,True,True,True
52988,3478.0,3478.0,0,FNF,Adults-Women,Women,Mustard,Summer,Ethnic,Sarees,True,True,True
33183,1099.0,1099.0,0,Sepia,Adults-Women,Women,Blue,Summer,Casual,Tunics,False,True,True
1756,749.0,749.0,1,Lotto,Adults-Men,Men,White,Fall,Sports,Tshirts,True,True,True
24134,899.0,899.0,1,ADIDAS,Adults-Men,Men,White,Fall,Casual,Tshirts,True,True,True
45103,1699.0,1699.0,0,Bwitch,Adults-Women,Women,Brown,Summer,Casual,Shapewear,False,True,True
4224,399.0,399.0,1,Probase,Adults-Men,Men,Pink,Summer,Casual,Tshirts,True,True,True
21446,1595.0,1595.0,0,roxy,Adults-Women,Women,Blue,Winter,Casual,Tshirts,True,True,True
15673,1039.0,519.0,0,HIGHLANDER,Adults-Men,Men,Blue,Fall,Casual,Jeans,True,True,True
37523,349.0,349.0,0,Madagascar 3,Kids-Boys,Boys,Yellow,Summer,Casual,Rompers,False,True,True
24908,799.0,799.0,0,United Colors of Benetton,Kids-Boys,Boys,Yellow,Summer,Casual,Tshirts,True,True,True
47654,690.0,690.0,0,Femella,Adults-Women,Women,Grey,Summer,Casual,Tops,False,True,True
23311,1499.0,1499.0,0,W,Adults-Women,Women,Red,Fall,Ethnic,Kurtas,False,True,True
13584,995.0,995.0,0,Hanes,Adults-Men,Men,Beige,Summer,Casual,Innerwear Vests,False,True,True
17918,995.0,995.0,1,Nike,Adults-Men,Men,White,Summer,Sports,Tshirts,True,True,True
42326,899.0,899.0,0,Prafful,Adults-Women,Women,Red,Summer,Ethnic,Sarees,True,True,True
7693,599.0,599.0,1,Urban Yoga,Adults-Women,Women,Purple,Fall,Casual,Tshirts,True,True,True
35046,2560.0,2560.0,0,Fabindia,Adults-Women,Women,Maroon,Summer,Ethnic,Kurtas,False,True,True
51503,1199.0,1199.0,0,Denizen,Adults-Women,Women,Blue,Summer,Casual,Jeans,True,True,True
30534,450.0,450.0,1,Lovable,Adults-Women,Women,Pink,Summer,Casual,Bra,False,True,True
9709,1699.0,1699.0,1,SCULLERS,Adults-Men,Men,White,Fall,Casual,Shirts,True,True,True
27583,999.0,999.0,1,SCULLERS,Adults-Men,Men,Yellow,Summer,Casual,Tshirts,True,True,True
12664,1499.0,1499.0,1,Probase,Adults-Men,Men,Grey,Fall,Casual,Shirts,True,True,True
42114,1199.0,1199.0,1,ADIDAS,Adults-Men,Men,Navy Blue,Summer,Casual,Shorts,False,True,True
41791,1600.0,1600.0,0,Remanika,Adults-Women,Women,Black,Summer,Casual,Tops,False,True,True
32263,460.0,460.0,1,Fabindia,Adults-Women,Women,Orange,Summer,Ethnic,Tunics,False,True,True
24306,2499.0,2499.0,0,ADIDAS,Adults-Men,Men,Grey,Fall,Casual,Tracksuits,True,True,True
40643,759.0,759.0,1,Span,Adults-Women,Women,Red,Summer,Ethnic,Kurtas,False,True,True
52386,563.0,563.0,0,Red Rose,Adults-Women,Women,Yellow,Winter,Casual,Nightdress,False,True,True
15821,159.0,159.0,0,Facit,Adults-Men,Men,Red,Summer,Casual,Innerwear Vests,False,True,True
1904,999.0,999.0,1,FIFA,Adults-Men,Men,Blue,Winter,Sports,Tshirts,True,True,True
31886,3230.0,3230.0,0,Fabindia,Adults-Women,Women,Orange,Summer,Ethnic,Sarees,True,True,True
29045,999.0,999.0,1,ADIDAS,Adults-Men,Men,Navy Blue,Summer,Casual,Tshirts,True,True,True
26831,909.0,454.0,0,HIGHLANDER,Adults-Men,Men,Black,Summer,Casual,Trousers,True,True,True
30954,490.0,490.0,0,Fabindia,Adults-Women,Women,Beige,Summer,Casual,Tops,False,True,True
42548,999.0,999.0,0,Mother Earth,Adults-Women,Women,Blue,Summer,Ethnic,Kurtas,False,True,True
12238,1499.0,1499.0,1,Genesis,Adults-Men,Men,Blue,Fall,Formal,Shirts,True,True,True
18702,195.0,195.0,1,Hanes,Adults-Men,Men,Blue,Summer,Casual,Briefs,False,True,True
48072,1499.0,1499.0,1,French Connection,Adults-Men,Men,Black,Summer,Casual,Tshirts,True,True,True
12836,345.0,345.0,1,Ant,Kids-Boys,Men,Green,Fall,Casual,Tshirts,True,True,True
8889,1199.0,1199.0,1,John Miller,Adults-Men,Men,Black,Fall,Formal,Shirts,True,True,True
29277,1395.0,1395.0,0,Wrangler,Adults-Women,Women,Blue,Summer,Casual,Shirts,True,True,True
31288,1799.0,1799.0,1,Puma,Adults-Men,Men,Black,Summer,Sports,Tshirts,True,True,True
48240,399.0,319.0,1,Avengers,Kids-Boys,Boys,Yellow,Summer,Casual,Tshirts,True,True,True
9167,1169.0,467.0,1,LOCOMOTIVE,Adults-Men,Men,Blue,Fall,Casual,Jeans,True,True,True
37943,2299.0,2299.0,0,Mineral,Adults-Women,Women,Beige,Summer,Casual,Tunics,False,True,True
59100,299.0,299.0,0,Peri Peri,Adults-Women,Women,Purple,Summer,Casual,Briefs,False,True,True
23329,1899.0,1899.0,1,W,Adults-Women,Women,Brown,Fall,Ethnic,Kurtas,False,True,True
18968,2099.0,2099.0,0,United Colors of Benetton,Adults-Men,Men,Black,Fall,Casual,Sweaters,True,True,True
7499,1595.0,1595.0,1,Nike,Adults-Women,Women,Peach,Summer,Sports,Tshirts,True,True,True
17920,895.0,895.0,1,Nike,Adults-Men,Men,Blue,Summer,Casual,Tshirts,True,True,True
9503,949.0,949.0,1,John Miller,Adults-Men,Men,Peach,Fall,Formal,Shirts,True,True,True
19086,1699.0,1699.0,1,W,Adults-Women,Women,Green,Fall,Ethnic,Kurtas,False,True,True
39481,699.0,699.0,1,DIVA,Adults-Women,Women,Blue,Summer,Ethnic,Kurtis,False,True,True
10339,899.0,899.0,1,United Colors of Benetton,Adults-Women,Women,Black,Fall,Casual,Tshirts,True,True,True
4812,1299.0,1299.0,1,ADIDAS,Adults-Men,Men,Blue,Summer,Sports,Tshirts,True,True,True
59756,2000.0,1000.0,0,Avirate,Adults-Women,Women,White,Summer,Casual,Shapewear,False,True,True
15479,1699.0,1699.0,1,Puma,Adults-Men,Men,Black,Fall,Casual,Tshirts,True,True,True
58684,699.0,699.0,0,Alayna,Adults-Women,Women,Beige,Summer,Ethnic,Kurtas,False,True,True
37729,899.0,899.0,0,John Players,Adults-Men,Men,Blue,Summer,Casual,Shirts,True,True,True
6779,3290.0,3290.0,0,Timberland,Adults-Men,Men,Olive,Summer,Casual,Shirts,True,True,True
18366,699.0,699.0,1,Undercolors of Benetton,Adults-Men,Men,White,Summer,Casual,Briefs,False,True,True
54049,399.0,399.0,1,Myntra,Adults-Women,Women,Navy Blue,Summer,Casual,Jeggings,False,True,True
34990,1230.0,1230.0,0,Fabindia,Adults-Women,Women,Grey,Summer,Ethnic,Sarees,True,True,True
48416,1499.0,1499.0,0,French Connection,Adults-Men,Men,Blue,Summer,Casual,Tshirts,True,True,True
26469,1199.0,1199.0,1,Puma,Adults-Men,Men,Grey,Summer,Casual,Tshirts,True,True,True
28735,899.0,899.0,1,W,Adults-Women,Women,Brown,Summer,Ethnic,Kurtas,False,True,True
2923,695.0,695.0,0,Do u speak green,Adults-Men,Men,Green,Fall,Casual,Tshirts,True,True,True
19072,1399.0,1399.0,1,W,Adults-Women,Women,Red,Fall,Ethnic,Kurtis,False,True,True
16806,525.0,525.0,1,Ant,Kids-Girls,Girls,White,Fall,Casual,Shorts,False,True,True
52944,1598.0,1598.0,0,FNF,Adults-Women,Women,Off White,Summer,Ethnic,Sarees,True,True,True
39475,799.0,799.0,0,DIVA,Adults-Women,Women,White,Summer,Ethnic,Kurtis,False,True,True
59590,5206.0,5206.0,0,FNF,Adults-Women,Women,Red,Fall,Ethnic,Sarees,True,True,True
33973,590.0,590.0,1,Femella,Adults-Women,Women,Blue,Summer,Casual,Tunics,False,True,True
38795,799.0,799.0,1,Free Authority,Adults-Men,Men,White,Fall,Casual,Tshirts,True,True,True
11811,599.0,599.0,0,Vishudh,Adults-Women,Women,Black,Fall,Ethnic,Kurtas,False,True,True
58670,449.0,449.0,0,Alayna,Adults-Women,Women,Black,Summer,Ethnic,Kurtas,False,True,True
5108,1195.0,1195.0,1,Wrangler,Adults-Women,Women,Blue,Summer,Casual,Tops,False,True,True
34158,249.0,124.0,1,Gini and Jony,Kids-Girls,Girls,White,Summer,Casual,Tops,False,True,True
28507,1295.0,1295.0,1,Nike,Adults-Men,Men,Black,Summer,Sports,Tshirts,True,True,True
16208,1999.0,1999.0,1,Puma,Adults-Men,Men,Black,Fall,Casual,Sweatshirts,True,True,True
18392,399.0,399.0,0,Undercolors of Benetton,Adults-Men,Men,Black,Summer,Casual,Briefs,False,True,True
22801,974.0,389.0,0,LOCOMOTIVE,Adults-Men,Men,Blue,Fall,Casual,Shirts,True,True,True
19240,1999.0,1999.0,1,Puma,Adults-Men,Men,Blue,Summer,Casual,Shorts,False,True,True
33719,395.0,395.0,0,Pieces,Adults-Women,Women,Blue,Fall,Casual,Leggings,False,True,True
11449,1799.0,1799.0,1,United Colors of Benetton,Adults-Women,Women,Blue,Fall,Casual,Tops,False,True,True
39223,550.0,550.0,0,Femella,Adults-Women,Women,Beige,Summer,Casual,Tops,False,True,True
58214,399.0,399.0,0,Shree,Adults-Women,Women,Multi,Fall,Ethnic,Patiala,False,True,True
49968,195.0,195.0,0,Hanes,Adults-Men,Men,White,Summer,Casual,Innerwear Vests,False,True,True
22459,399.0,399.0,0,Myntra,Adults-Women,Women,Purple,Fall,Casual,Leggings,False,True,True
27917,1899.0,1899.0,1,SCULLERS FOR HER,Adults-Women,Women,Brown,Summer,Formal,Trousers,True,True,True
8273,379.0,379.0,1,Doodle,Kids-Boys,Men,Yellow,Fall,Casual,Tshirts,True,True,True
19624,1099.0,1099.0,1,United Colors of Benetton,Adults-Women,Women,Green,Summer,Casual,Tops,False,True,True
48086,3299.0,3299.0,0,French Connection,Adults-Women,Women,Navy Blue,Summer,Casual,Dresses,True,True,True
2749,625.0,625.0,0,Classic Polo,Adults-Men,Men,Grey,Summer,Casual,Tshirts,True,True,True
7009,825.0,825.0,0,Classic Polo,Adults-Men,Men,Red,Summer,Casual,Tshirts,True,True,True
51399,799.0,799.0,0,Myntra,Adults-Men,Men,Blue,Summer,Casual,Shirts,True,True,True
29283,1595.0,1595.0,1,Wrangler,Adults-Men,Men,Purple,Summer,Casual,Shirts,True,True,True
39011,499.0,249.0,0,Gini and Jony,Kids-Girls,Girls,Blue,Summer,Casual,Leggings,False,True,True
14309,1699.0,1699.0,1,ADIDAS,Adults-Men,Men,Navy Blue,Fall,Casual,Jackets,True,True,True
34193,799.0,639.0,0,Proline,Adults-Men,Men,Navy Blue,Summer,Casual,Tshirts,True,True,True
51504,1399.0,1399.0,0,Denizen,Adults-Women,Women,Blue,Summer,Casual,Jeans,True,True,True
7694,599.0,599.0,1,Urban Yoga,Adults-Women,Women,Yellow,Fall,Casual,Tshirts,True,True,True
35041,1160.0,1160.0,0,Fabindia,Adults-Women,Women,Black,Summer,Ethnic,Kurtas,False,True,True
27584,999.0,999.0,0,SCULLERS,Adults-Men,Men,White,Summer,Casual,Tshirts,True,True,True
30533,450.0,450.0,0,Lovable,Adults-Women,Women,Black,Summer,Casual,Bra,False,True,True
48429,2499.0,2499.0,0,French Connection,Adults-Men,Men,Beige,Summer,Casual,Tshirts,True,True,True
42113,1799.0,1799.0,0,ADIDAS,Adults-Men,Men,Navy Blue,Summer,Sports,Track Pants,True,True,True
12663,1499.0,1499.0,0,Probase,Adults-Men,Men,Blue,Fall,Casual,Shirts,True,True,True
32264,495.0,495.0,1,Enamor,Adults-Women,Women,Black,Summer,Casual,Bra,False,True,True
41796,1600.0,1600.0,0,Remanika,Adults-Women,Women,Blue,Summer,Casual,Tunics,False,True,True
40644,939.0,939.0,0,Span,Adults-Women,Women,Brown,Summer,Ethnic,Kurtas,False,True,True
1563,499.0,499.0,0,Quechua,Adults-Men,Men,Blue,Fall,Sports,Tshirts,True,True,True
52381,861.0,861.0,0,Red Rose,Adults-Women,Women,Yellow,Winter,Casual,Nightdress,False,True,True
37716,799.0,799.0,1,John Players,Adults-Men,Men,Blue,Summer,Casual,Tshirts,True,True,True
24133,899.0,899.0,1,ADIDAS,Adults-Men,Men,Navy Blue,Fall,Casual,Tshirts,True,True,True
33184,699.0,699.0,1,Sepia,Adults-Women,Women,Blue,Summer,Casual,Tops,False,True,True
15674,1039.0,519.0,0,HIGHLANDER,Adults-Men,Men,Blue,Fall,Casual,Jeans,True,True,True
4223,399.0,399.0,1,Probase,Adults-Men,Men,Green,Summer,Casual,Tshirts,True,True,True
37524,349.0,349.0,0,Madagascar 3,Kids-Boys,Boys,Blue,Summer,Casual,Rompers,False,True,True
58489,2450.0,2450.0,0,Tonga,Adults-Women,Women,Beige,Summer,Casual,Dresses,True,True,True
23316,1099.0,1099.0,1,W,Adults-Women,Women,Brown,Fall,Ethnic,Kurtas,False,True,True
6574,1595.0,1595.0,1,Nike,Adults-Men,Men,White,Summer,Sports,Shorts,False,True,True
18957,3299.0,3299.0,1,United Colors of Benetton,Adults-Women,Women,Grey,Fall,Casual,Jackets,True,True,True
24557,699.0,699.0,0,Vishudh,Adults-Women,Women,Yellow,Fall,Ethnic,Kurtas,False,True,True
32432,1799.0,1799.0,0,ADIDAS,Adults-Men,Men,Black,Summer,Sports,Tshirts,True,True,True
5795,899.0,899.0,1,ADIDAS,Adults-Men,Men,White,Summer,Casual,Tshirts,True,True,True
57899,690.0,690.0,1,Femella,Adults-Women,Women,Black,Fall,Casual,Leggings,False,True,True
38934,299.0,149.0,1,Gini and Jony,Kids-Girls,Girls,Black,Summer,Casual,Leggings,False,True,True
53405,350.0,350.0,0,Alma,Adults-Women,Women,Cream,Fall,Ethnic,Kurtas,False,True,True
15210,899.0,899.0,0,Arrow Sport,Adults-Men,Men,Green,Fall,Casual,Tshirts,True,True,True
12809,4195.0,4195.0,1,Nike,Adults-Men,Men,Black,Fall,Sports,Jackets,True,True,True
16495,519.0,259.0,1,LOCOMOTIVE,Adults-Men,Men,Grey,Fall,Casual,Tshirts,True,True,True
51352,1899.0,1899.0,0,SPYKAR,Adults-Women,Women,Blue,Summer,Casual,Jeans,True,True,True
17547,519.0,519.0,1,Mark Taylor,Adults-Men,Men,Blue,Fall,Formal,Shirts,True,True,True
9964,1095.0,1095.0,1,Nike,Adults-Women,Women,Blue,Fall,Sports,Tshirts,True,True,True
6110,599.0,599.0,0,United Colors of Benetton,Adults-Men,Men,Purple,Summer,Casual,Tshirts,True,True,True
